PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,WSPM,day_sin,day_cos,Twoday_sin,Twoday_cos,Week_sin,Week_cos
0.1664804469273743,0.20081549439347607,0.28613569321533927,0.3229166666666667,0.3838383838383838,0.0,0.23021582733812956,0.46788990825687904,0.3114754098360656,0.15178571428571427,0.4999999999976388,1.0,0.4999999999988194,1.0,0.9874639560909868,0.3887395330221717
0.16089385474860335,0.19469928644240572,0.2802359882005899,0.3229166666666667,0.3737373737373737,0.0,0.28417266187050366,0.4495412844036686,0.3344262295081967,0.17857142857142858,0.6294095225464306,0.9829629131458283,0.5652630961075471,0.9957224306872317,0.98296291314445,0.3705904774484256
0.1519553072625698,0.1763506625891947,0.2654867256637168,0.3263888888888889,0.3232323232323232,0.0,0.30215827338129503,0.3944954128440372,0.3098360655737705,0.08035714285714286,0.7499999999996855,0.9330127018924008,0.629409522551085,0.9829629131445812,0.9777864028930474,0.35262241279447337
0.15865921787709497,0.18144750254842001,0.27138643067846613,0.3472222222222222,0.3131313131313131,0.0,0.3201438848920864,0.4128440366972477,0.3098360655737705,0.07142857142857144,0.853553390591151,0.8535533905953965,0.6913417161811581,0.9619397662562178,0.9719416651542396,0.334860469022576
0.18435754189944134,0.1957186544342508,0.26843657817109146,0.3680555555555556,0.30303030303030304,0.0023752969121140144,0.3561151079136691,0.35779816513761276,0.31311475409836065,0.08928571428571429,0.9330127018893988,0.7500000000048852,0.7499999999975573,0.9330127018936296,0.9654368743222541,0.31732948781718984
0.18324022346368715,0.19367991845056068,0.23893805309734514,0.3819444444444444,0.2727272727272727,0.011876484560570071,0.3561151079136691,0.3394495412844023,0.29508196721311475,0.08035714285714286,0.9829629131442743,0.6294095225522301,0.8043807145039621,0.8966766701459232,0.9582811279348896,0.3000539878399038
0.176536312849162,0.19164118246687056,0.22418879056047197,0.4166666666666667,0.2828282828282828,0.0,0.3741007194244605,0.4128440366972477,0.3098360655737705,0.0625,1.0,0.5000000000036429,0.8535533905919859,0.8535533905945617,0.9504844339512097,0.28305813044122163
0.17318435754189943,0.18246687054026506,0.2182890855457227,0.4409722222222222,0.2828282828282828,0.0,0.3561151079136691,0.3394495412844023,0.32131147540983607,0.08928571428571429,0.98296291314616,0.37059047745480744,0.8966766701437054,0.8043807145068522,0.9420576967524207,0.26636568586368803
0.17318435754189943,0.18756371049949033,0.19174041297935104,0.4618055555555556,0.30303030303030304,0.0,0.30215827338129503,0.4128440366972477,0.3295081967213115,0.07142857142857144,0.9330127018930418,0.2500000000014244,0.9330127018918082,0.7500000000007122,0.9330127018924668,0.25000000000042855
0.16871508379888267,0.1794087665647299,0.15339233038348082,0.4583333333333333,0.30303030303030304,0.0,0.2661870503597123,0.35779816513761276,0.38032786885245906,0.05357142857142857,0.8535533905963029,0.1464466094097553,0.9619397662548237,0.6913417161845237,0.9233620996140529,0.23398396174218983
0.18435754189944134,0.20285423037716618,0.19174041297935104,0.4791666666666667,0.3737373737373737,0.0,0.23021582733812956,0.4128440366972477,0.3327868852459016,0.07142857142857144,0.749999999999694,0.06698729810760401,0.9829629131445798,0.6294095225510897,0.9131193871580422,0.21833997096825464
0.20335195530726255,0.21814475025484203,0.23893805309734514,0.5138888888888888,0.36363636363636365,0.0,0.2122302158273382,0.43119266055045813,0.3590163934426229,0.08035714285714286,0.6294095225534682,0.017037086856057426,0.995722430686756,0.5652630961111588,0.902298889883528,0.2030899072135119
0.19664804469273742,0.21100917431192664,0.19469026548672566,0.4965277777777778,0.3737373737373737,0.0,0.2122302158273382,0.3944954128440372,0.3557377049180328,0.01785714285714286,0.5000000000049246,0.0,1.0,0.5000000000024623,0.8909157412338055,0.18825509907037064
0.19329608938547485,0.20285423037716618,0.1710914454277286,0.4756944444444444,0.3737373737373737,0.0,0.1942446043165468,0.43119266055045813,0.36229508196721316,0.03571428571428572,0.3705904774490174,0.017037086855391403,0.995722430686924,0.43473690389011677,0.8789858615726686,0.17385629436087208
0.19999999999999998,0.21916411824668708,0.19174041297935104,0.4826388888888889,0.3737373737373737,0.0,0.17625899280575544,0.3394495412844023,0.3770491803278688,0.0625,0.2500000000025344,0.06698729810631743,0.9829629131449128,0.370590477450153,0.8665259359150208,0.15991363111465628
0.26256983240223464,0.2803261977573904,0.29793510324483774,0.5381944444444444,0.5555555555555556,0.0,0.23021582733812956,0.43119266055045813,0.35409836065573774,0.13392857142857142,0.14644660941066157,0.14644660940279092,0.9619397662567083,0.308658283820026,0.8535533905935604,0.14644660940701282
0.3340782122905028,0.3577981651376147,0.44837758112094395,0.5694444444444444,0.696969696969697,0.0,0.23021582733812956,0.35779816513761276,0.3327868852459016,0.11607142857142858,0.06698729810824489,0.24999999999919598,0.9330127018924514,0.250000000000402,0.8400863688852711,0.13347406408491191
0.353072625698324,0.3598369011213048,0.4690265486725663,0.5486111111111112,0.7070707070707071,0.0,0.1942446043165468,0.43119266055045813,0.3442622950819672,0.08928571428571429,0.017037086856389216,0.37059047744529383,0.8966766701467034,0.19561928549705476,0.8261437056390529,0.12101413842726694
0.3050279329608938,0.3160040774719674,0.3569321533923304,0.4826388888888889,0.6060606060606061,0.0,0.17625899280575544,0.4495412844036686,0.3737704918032787,0.05357142857142857,0.0,0.49999999999379374,0.853553390595468,0.14644660940892046,0.8117449009295521,0.10908425876613281
0.1977653631284916,0.18042813455657494,0.20648967551622419,0.3645833333333333,0.36363636363636365,0.0,0.15827338129496407,0.43119266055045813,0.34918032786885245,0.05357142857142857,0.017037086855059724,0.6294095225497446,0.8043807145049828,0.10332332985486004,0.7969100927871402,0.09770111011695326
0.20670391061452512,0.1885830784913354,0.1710914454277286,0.3680555555555556,0.40404040404040403,0.0,0.17625899280575544,0.35779816513761276,0.36721311475409835,0.0625,0.06698729810567661,0.7499999999963556,0.7500000000018222,0.0669872981088327,0.7816600290316635,0.08688061284190207
0.16201117318435754,0.14780835881753315,0.15339233038348082,0.3229166666666667,0.2828282828282828,0.0,0.23021582733812956,0.3944954128440372,0.37540983606557377,0.08035714285714286,0.14644660940702947,0.853553390593577,0.6913417161823467,0.038060233744274585,0.7660160382577264,0.07663790038589446
0.16312849162011173,0.16615698267074416,0.15044247787610618,0.3368055555555556,0.3232323232323232,0.0,0.23021582733812956,0.3944954128440372,0.35409836065573774,0.08928571428571429,0.24999999999808603,0.9330127018911143,0.6294095225523277,0.017037086855751782,0.7500000000002734,0.06698729810793852
0.2312849162011173,0.23547400611620797,0.22123893805309733,0.3888888888888889,0.5353535353535354,0.0,0.2122302158273382,0.46788990825687904,0.3704918032786886,0.08928571428571429,0.3705904774440558,0.9829629131432791,0.5652630961124295,0.004277569313411278,0.7336343141362245,0.05794230324753308
0.1553072625698324,0.14678899082568808,0.1710914454277286,0.3055555555555556,0.3131313131313131,0.0,0.23021582733812956,0.4128440366972477,0.36229508196721316,0.08928571428571429,0.499999999999788,1.0,0.500000000000106,0.0,0.7169418695586892,0.049515566048747184
0.14078212290502792,0.16411824668705405,0.17404129793510323,0.3159722222222222,0.3232323232323232,0.0,0.3201438848920864,0.46788990825687904,0.35737704918032787,0.09821428571428573,0.6294095225485066,0.982962913145272,0.4347369038913875,0.004277569312908791,0.6999460121600056,0.0417188720650708
0.11955307262569832,0.12436289500509685,0.168141592920354,0.3263888888888889,0.2727272727272727,0.0,0.3741007194244605,0.5045871559633035,0.3442622950819672,0.15178571428571427,0.7499999999952456,0.9330127018949642,0.370590477451391,0.017037086854755412,0.6826705121835647,0.034563125678041984
0.0994413407821229,0.10091743119266056,0.10914454277286136,0.2673611111111111,0.1818181818181818,0.009501187648456057,0.4100719424460433,0.37614678899082676,0.32786885245901637,0.19642857142857145,0.8535533905926707,0.8535533905938768,0.3086582838178491,0.03806023374419337,0.6651395309773306,0.028058334845727784
0.10502793296089385,0.11416921508664628,0.10029498525073746,0.2777777777777778,0.1717171717171717,0.02612826603325416,0.446043165467626,0.43119266055045813,0.3344262295081967,0.17857142857142858,0.9330127018904735,0.7500000000030239,0.25000000000151196,0.06698729810690773,0.6473775872054321,0.0222135971069235
0.10837988826815642,0.11722731906218145,0.10324483775811209,0.28125,0.1717171717171717,0.04513064133016627,0.4640287769784174,0.4495412844036686,0.3360655737704918,0.13392857142857142,0.9829629131429474,0.6294095225571822,0.19561928549807156,0.10332332985251635,0.6294095225514789,0.017037086855524408
0.1106145251396648,0.1253822629969419,0.12389380530973451,0.3576388888888889,0.1818181818181818,0.019002375296912115,0.446043165467626,0.37614678899082676,0.3442622950819672,0.125,1.0,0.5000000000014937,0.1464466094072543,0.14644660940619814,0.6112604669786186,0.012536043909193495
0.15083798882681562,0.1651376146788991,0.168141592920354,0.4548611111111111,0.2222222222222222,0.004750593824228029,0.42805755395683465,0.4128440366972477,0.34098360655737703,0.10714285714285714,0.9829629131456038,0.37059047745273144,0.1033233298556403,0.19561928549400037,0.5929558035812714,0.008716763383320725
0.18435754189944134,0.22018348623853215,0.23303834808259585,0.5034722222222222,0.2626262626262626,0.0,0.39208633093525186,0.4128440366972477,0.3590163934426229,0.08035714285714286,0.9330127018919672,0.24999999999956313,0.06698729810765458,0.25000000000021844,0.5745211330881443,0.005584586887444398
0.2111731843575419,0.24362895005096843,0.2182890855457227,0.5347222222222222,0.3333333333333333,0.0,0.3561151079136691,0.37614678899082676,0.36721311475409835,0.08928571428571429,0.8535533905947831,0.14644660940823556,0.038060233744765026,0.30865828381646915,0.5559822380519569,0.003143895053412782
0.24134078212290502,0.2782874617737003,0.2566371681415929,0.5694444444444444,0.4444444444444444,0.0,0.3741007194244605,0.46788990825687904,0.3885245901639345,0.09821428571428573,0.7500000000041339,0.0669872981101674,0.017037086856083627,0.37059047744643425,0.5373650467928556,0.001398101409383179
0.2949720670391061,0.34046890927624873,0.3421828908554573,0.6319444444444444,0.6565656565656566,0.0,0.3201438848920864,0.4495412844036686,0.39672131147540984,0.01785714285714286,0.629409522551392,0.017037086855501204,0.004277569313103691,0.4347369038899066,0.5186955971380524,0.00034964760579658805
0.32625698324022345,0.36799184505606525,0.39233038348082594,0.6527777777777778,0.7676767676767677,0.0,0.30215827338129503,0.4128440366972477,0.4065573770491804,0.0625,0.5000000000027753,0.0,0.0,0.49999999999861233,0.5000000000001367,0.0
0.31061452513966475,0.3506625891946993,0.39233038348082594,0.6215277777777778,0.686868686868687,0.0,0.3561151079136691,0.4128440366972477,0.42131147540983604,0.11607142857142858,0.3705904774539694,0.01703708685406452,0.004277569312741425,0.5652630961073418,0.48130440286222065,0.000349647605786374
0.23463687150837986,0.2558613659531091,0.3008849557522124,0.5138888888888888,0.5151515151515152,0.0,0.3561151079136691,0.3944954128440372,0.4360655737704918,0.13392857142857142,0.25000000000067313,0.06698729810739207,0.017037086855365202,0.629409522550885,0.4626349532065099,0.0013981014094308075
0.23575418994413405,0.24974515800203875,0.32448377581120946,0.5034722222222222,0.5252525252525253,0.0,0.3561151079136691,0.3944954128440372,0.4098360655737705,0.14285714285714288,0.14644660940914184,0.14644660940431065,0.03806023374370299,0.6913417161809667,0.4440177619483146,0.003143895053382195
0.21452513966480447,0.23139653414882774,0.31563421828908556,0.4479166666666667,0.47474747474747475,0.0,0.3561151079136691,0.3944954128440372,0.44098360655737706,0.08928571428571429,0.06698729811080822,0.24999999999475614,0.06698729810626691,0.7499999999973781,0.4254788669121258,0.0055845868874035975
0.19329608938547485,0.22426095820591235,0.2625368731563422,0.4236111111111111,0.4444444444444444,0.0,0.33812949640287776,0.43119266055045813,0.44426229508196724,0.08035714285714286,0.017037086855832884,0.3705904774473699,0.10332332985395082,0.8043807145037978,0.4070441964189971,0.008716763383269988
0.17094972067039105,0.18960244648318045,0.23893805309734514,0.3888888888888889,0.42424242424242425,0.0,0.3201438848920864,0.4495412844036686,0.44754098360655736,0.10714285714285714,0.0,0.499999999995943,0.14644660940529186,0.8535533905918393,0.3887395330216479,0.01253604390913271
0.1888268156424581,0.20795107033639146,0.27138643067846613,0.3958333333333333,0.45454545454545453,0.0,0.33812949640287776,0.37614678899082676,0.44426229508196724,0.07142857142857144,0.017037086855616,0.6294095225518206,0.19561928549586977,0.8966766701457941,0.3705904774487851,0.017037086855453687
0.22458100558659216,0.24770642201834867,0.33333333333333337,0.4375,0.5757575757575758,0.0,0.33812949640287776,0.3944954128440372,0.4360655737704918,0.09821428571428573,0.06698729810675125,0.749999999998217,0.2499999999991085,0.9330127018917046,0.352622412794829,0.022213597106843008
0.23240223463687149,0.25891946992864423,0.359882005899705,0.4479166666666667,0.6060606060606061,0.0,0.3201438848920864,0.37614678899082676,0.4426229508196721,0.05357142857142857,0.14644660940340437,0.8535533905899519,0.30865828381528504,0.9619397662547444,0.3348604690220688,0.028058334845937782
0.19664804469273742,0.20693170234454641,0.3097345132743363,0.4131944444444444,0.5151515151515152,0.0,0.3201438848920864,0.43119266055045813,0.45901639344262296,0.0625,0.24999999999994738,0.933012701892189,0.3705904774487103,0.9829629131445262,0.3173294878166897,0.034563125677942175
0.17206703910614524,0.19979612640163102,0.327433628318584,0.4166666666666667,0.5252525252525253,0.0,0.33812949640287776,0.3944954128440372,0.44426229508196724,0.10714285714285714,0.37059047744613194,0.9829629131438353,0.4347369038886359,0.9957224306867289,0.30005398784024484,0.04171887206496161
0.16312849162011173,0.1977573904179409,0.3510324483775811,0.4131944444444444,0.5151515151515152,0.0,0.3561151079136691,0.43119266055045813,0.4508196721311476,0.08928571428571429,0.4999999999946613,1.0,0.4999999999973307,1.0,0.2830581304415569,0.04951556604862861
0.20111731843575417,0.25076452599388377,0.4129793510324484,0.4652777777777778,0.6262626262626263,0.0,0.3741007194244605,0.46788990825687904,0.4508196721311476,0.11607142857142858,0.6294095225505827,0.9829629131447157,0.565263096109678,0.995722430686951,0.2663656858632131,0.057942303247830396
0.1877094972067039,0.24362895005096843,0.40117994100294985,0.4444444444444444,0.494949494949495,0.0,0.42805755395683465,0.4495412844036686,0.41639344262295086,0.17857142857142858,0.749999999997107,0.9330127018938896,0.629409522549647,0.9829629131449664,0.2499999999999632,0.06698729810780191
0.09497206703910614,0.1508664627930683,0.14749262536873156,0.2361111111111111,0.1919191919191919,0.02850356294536817,0.4640287769784174,0.46788990825687904,0.3360655737704918,0.5,0.8535533905890456,0.8535533905975019,0.6913417161797827,0.9619397662567875,0.23398396174250496,0.07663790038574908
0.04022346368715084,0.144750254841998,0.07374631268436578,0.048611111111111105,0.06060606060606061,0.08551068883610452,0.4640287769784174,0.46788990825687904,0.3360655737704918,0.5089285714285715,0.9330127018915482,0.7500000000011626,0.7499999999994187,0.9330127018925549,0.21833997096856217,0.08688061284174814
0.02905027932960894,0.1539245667686035,0.04424778761061947,0.024305555555555556,0.05050505050505051,0.0997624703087886,0.446043165467626,0.4128440366972477,0.3344262295081967,0.5178571428571429,0.9829629131435037,0.6294095225551061,0.804380714502781,0.8966766701468294,0.20308990721307957,0.097701110116791
0.02011173184357542,0.13353720693170237,0.02654867256637168,0.013888888888888888,0.0404040404040404,0.1163895486935867,0.446043165467626,0.4862385321100895,0.3098360655737705,0.4732142857142857,1.0,0.49999999999934436,0.8535533905935055,0.8535533905930419,0.18825509907066157,0.1090842587659625
0.013407821229050279,0.16004077471967382,0.0029498525073746312,0.0,0.0303030303030303,0.14251781472684089,0.4100719424460433,0.5412844036697244,0.2836065573770492,0.43750000000000006,0.9829629131450475,0.3705904774506553,0.896676670145014,0.804380714505147,0.17385629436115418,0.12101413842708869
0.01005586592178771,0.109072375127421,0.0029498525073746312,0.0,0.0303030303030303,0.13301662707838482,0.39208633093525186,0.5045871559633035,0.2819672131147541,0.43750000000000006,0.9330127018945304,0.250000000004003,0.9330127018910638,0.7500000000020015,0.15991363111426238,0.13347406408534468
0.0067039106145251395,0.05912334352701326,0.0029498525073746312,0.0,0.0303030303030303,0.12826603325415678,0.3561151079136691,0.5596330275229349,0.23114754098360657,0.3303571428571429,0.8535533905932633,0.14644660940671578,0.9619397662556461,0.691341716182538,0.1464466094066329,0.14644660940681958
0.012290502793296087,0.17737003058103978,0.0,0.0,0.0303030303030303,0.13539192399049882,0.3561151079136691,0.5412844036697244,0.20491803278688525,0.36607142857142855,0.7500000000022726,0.06698729810909276,0.9829629131441946,0.6294095225525278,0.1334740640851651,0.159913631114456
0.0067039106145251395,0.05096839959225281,0.0029498525073746312,0.0,0.0303030303030303,0.1306413301662708,0.33812949640287776,0.5779816513761453,0.17704918032786887,0.35714285714285715,0.6294095225563441,0.017037086856827977,0.9957224306865617,0.5652630961126348,0.12101413842750969,0.17385629436066496
0.0,0.031600407747196746,0.0029498525073746312,0.0,0.0303030303030303,0.13539192399049882,0.3201438848920864,0.6513761467889907,0.16393442622950816,0.23214285714285715,0.500000000000626,0.0,1.0,0.500000000000313,0.10908425876579786,0.18825509907086807
0.005586592178770949,0.008154943934760447,0.0029498525073746312,0.0,0.0303030303030303,0.13539192399049882,0.3201438848920864,0.6146788990825698,0.20491803278688525,0.3392857142857143,0.37059047745189333,0.017037086854620798,0.9957224306871183,0.43473690389159275,0.09770111011663418,0.20308990721329206
0.0022346368715083793,0.011213047910295617,0.0,0.0,0.0303030303030303,0.12826603325415678,0.30215827338129503,0.7064220183486221,0.2032786885245902,0.1875,0.2500000000051129,0.06698729810482873,0.9829629131452982,0.370590477451591,0.08688061284211174,0.21833997096802887
0.011173184357541898,0.026503567787971458,0.04129793510324484,0.031249999999999997,0.0404040404040404,0.09501187648456057,0.28417266187050366,0.7064220183486221,0.16557377049180327,0.25892857142857145,0.14644660940762205,0.14644660940583043,0.9619397662558857,0.3086582838180404,0.07663790038609247,0.23398396174195846
0.0067039106145251395,0.009174311926605505,0.061946902654867256,0.031249999999999997,0.0404040404040404,0.09026128266033255,0.28417266187050366,0.6697247706422012,0.16557377049180327,0.26785714285714285,0.06698729810973358,0.24999999999661748,0.9330127018931957,0.25000000000169126,0.0669872981076699,0.2500000000001919
0.007821229050279328,0.008154943934760447,0.061946902654867256,0.04166666666666666,0.0404040404040404,0.0831353919239905,0.2661870503597123,0.6513761467889907,0.15245901639344261,0.2410714285714286,0.017037086855276606,0.37059047744944595,0.896676670145395,0.19561928549534963,0.057942303247706994,0.2663656858634465
0.005586592178770949,0.008154943934760447,0.05604719764011799,0.04513888888888888,0.0404040404040404,0.08076009501187649,0.2661870503597123,0.6146788990825698,0.18688524590163935,0.2410714285714286,0.0,0.4999999999980923,0.8535533905939483,0.14644660940740073,0.04951556604890861,0.2830581304409754
0.0067039106145251395,0.0061162079510703364,0.061946902654867256,0.04166666666666666,0.05050505050505051,0.07838479809976247,0.28417266187050366,0.7064220183486221,0.22131147540983603,0.19642857142857145,0.01703708685428912,0.6294095225468687,0.8043807145061639,0.10332332985576631,0.04171887206485603,0.30005398784048687
0.005586592178770949,0.0061162079510703364,0.06784660766961652,0.04513888888888888,0.05050505050505051,0.07600950118764846,0.2661870503597123,0.6146788990825698,0.22622950819672133,0.16964285714285715,0.06698729810782589,0.7500000000000783,0.7499999999999608,0.06698729810775805,0.034563125677845696,0.3173294878169355
0.0067039106145251395,0.012232415902140675,0.06784660766961652,0.04513888888888888,0.05050505050505051,0.07125890736342043,0.2661870503597123,0.6146788990825698,0.2360655737704918,0.16071428571428573,0.14644660940492416,0.8535533905914716,0.6913417161837221,0.038060233744844185,0.028058334845850574,0.33486046902231814
0.01005586592178771,0.009174311926605505,0.08259587020648967,0.10069444444444443,0.06060606060606061,0.03800475059382423,0.23021582733812956,0.6330275229357802,0.2245901639344262,0.05357142857142857,0.24999999999550748,0.9330127018896256,0.6294095225537657,0.017037086856137196,0.02221359710703319,0.35262241279421225
0.007821229050279328,0.013251783893985729,0.09734513274336283,0.16666666666666666,0.0707070707070707,0.004750593824228029,0.23021582733812956,0.6513761467889907,0.25245901639344265,0.08035714285714286,0.37059047744820794,0.9829629131443915,0.5652630961102987,0.004277569313130725,0.017037086855385408,0.37059047744904017
0.01005586592178771,0.0163098878695209,0.08259587020648967,0.13541666666666666,0.06060606060606061,0.030878859857482184,0.28417266187050366,0.6697247706422012,0.23114754098360657,0.28571428571428575,0.4999999999968106,1.0,0.5000000000015947,0.0,0.012536043909073924,0.3887395330219053
0.012290502793296087,0.01529051987767584,0.07964601769911504,0.08333333333333333,0.06060606060606061,0.06413301662707839,0.33812949640287776,0.5963302752293558,0.24098360655737705,0.1875,0.6294095225456307,0.9829629131460427,0.43473690389286346,0.004277569312714391,0.008716763383389892,0.407044196418363
0.014525139664804468,0.01529051987767584,0.05014749262536873,0.05555555555555555,0.0707070707070707,0.09026128266033255,0.3561151079136691,0.5963302752293558,0.2180327868852459,0.09821428571428573,0.7499999999989683,0.9330127018928149,0.370590477449315,0.01703708685531169,0.005584586887499798,0.42547886691148756
0.01005586592178771,0.009174311926605505,0.035398230088495575,0.034722222222222224,0.06060606060606061,0.10926365795724466,0.3561151079136691,0.5596330275229349,0.20491803278688525,0.20535714285714285,0.8535533905905655,0.8535533905959821,0.30865828381922444,0.03806023374362372,0.0031438950533526078,0.444017761948577
0.007821229050279328,0.007135575942915392,0.029498525073746312,0.02777777777777778,0.06060606060606061,0.11163895486935867,0.3561151079136691,0.5779816513761453,0.20491803278688525,0.3125,0.9330127018926226,0.7499999999993012,0.24999999999965067,0.06698729810798237,0.00139810140941099,0.4626349532067733
0.02011173184357542,0.029561671763506627,0.038348082595870206,0.11458333333333333,0.0707070707070707,0.07125890736342043,0.3561151079136691,0.5779816513761453,0.19016393442622953,0.3303571428571429,0.98296291314406,0.6294095225530301,0.19561928549636642,0.10332332985382475,0.00034964760581052134,0.48130440286157566
0.021229050279329607,0.04587155963302753,0.029498525073746312,0.10763888888888888,0.0707070707070707,0.08076009501187649,0.3741007194244605,0.6330275229357802,0.2180327868852459,0.3125,1.0,0.5000000000044711,0.146446609408307,0.14644660940514548,0.0,0.4999999999994912
0.025698324022346366,0.04689092762487258,0.029498525073746312,0.14583333333333331,0.0707070707070707,0.0665083135391924,0.3561151079136691,0.5412844036697244,0.19016393442622953,0.3303571428571429,0.9829629131444912,0.3705904774485793,0.1033233298543319,0.1956192854957055,0.0003496476058064135,0.5186955971383163
0.03687150837988827,0.0672782874617737,0.038348082595870206,0.18402777777777776,0.0707070707070707,0.0498812351543943,0.3561151079136691,0.6146788990825698,0.2180327868852459,0.2767857142857143,0.9330127018934558,0.2500000000021416,0.06698729810839893,0.2499999999989292,0.0013981014094029964,0.5373650467931189
0.05139664804469274,0.09887869520897044,0.04424778761061947,0.22569444444444442,0.09090909090909091,0.014251781472684086,0.33812949640287776,0.5412844036697244,0.2180327868852459,0.1875,0.8535533905968884,0.14644660941034088,0.03806023374533479,0.30865828381509375,0.0031438950533406174,0.5559822380513155
0.054748603351955305,0.10397553516819573,0.05309734513274336,0.24652777777777776,0.09090909090909091,0.0,0.30215827338129503,0.5963302752293558,0.2540983606557377,0.16964285714285715,0.7500000000004112,0.06698729810801812,0.017037086855527295,0.3705904774485103,0.0055845868874837,0.5745211330884056
0.06256983240223464,0.10499490316004077,0.07964601769911504,0.2673611111111111,0.11111111111111112,0.0,0.3201438848920864,0.5779816513761453,0.239344262295082,0.22321428571428573,0.6294095225542681,0.01703708685627181,0.00427756931329798,0.43473690388843067,0.008716763383369797,0.5929558035815309
0.09162011173184358,0.1651376146788991,0.1209439528023599,0.2777777777777778,0.1313131313131313,0.0,0.28417266187050366,0.6146788990825698,0.26557377049180325,0.125,0.5000000000057527,0.0,0.0,0.49999999999712363,0.012536043909049888,0.6112604669779893
0.09832402234636871,0.20387359836901123,0.12389380530973451,0.28125,0.1515151515151515,0.0,0.23021582733812956,0.5963302752293558,0.2786885245901639,0.11607142857142858,0.3705904774498173,0.01703708685517702,0.004277569313021978,0.5652630961094727,0.017037086855357375,0.6294095225508554
0.10614525139664804,0.2466870540265036,0.13864306784660765,0.28125,0.1717171717171717,0.0,0.2122302158273382,0.6146788990825698,0.30327868852459017,0.044642857142857144,0.2500000000032516,0.06698729810590337,0.01703708685498001,0.629409522549447,0.02221359710700138,0.6473775872056845
0.10837988826815642,0.1610601427115189,0.16519174041297935,0.2881944444444445,0.2121212121212121,0.0,0.2122302158273382,0.6146788990825698,0.29672131147540987,0.0625,0.14644660941124715,0.14644660940220533,0.038060233743133276,0.6913417161795914,0.02805833484581499,0.6651395309775798
0.11396648044692737,0.1396534148827727,0.1710914454277286,0.3055555555555556,0.2626262626262626,0.0,0.1942446043165468,0.5963302752293558,0.3557377049180328,0.07142857142857144,0.06698729810865894,0.24999999999847877,0.06698729810734155,0.7499999999992394,0.03456312567780617,0.6826705121829639
