date_time,temp,rain_1h,clouds_all,traffic_volume,day_sin,day_cos,week_sin,week_cos
2016-09-30 11:00:00,0.6842684268426846,0.0,0.0,0.6270406027626622,0.6294095225512605,0.0170370868554659,0.12101413842727377,0.17385629436093913
2016-09-30 12:00:00,0.7141285557127142,0.0,0.0,0.6425282544997907,0.5000000000000001,0.0,0.10908425876598515,0.18825509907063315
2016-09-30 13:00:00,0.7573471632877573,0.0,0.0,0.6041579461420399,0.37059047744873985,0.01703708685546579,0.09770111011666571,0.20308990721324938
2016-09-30 14:00:00,0.7881502435957888,0.0,0.08,0.6790846937351751,0.24999999999999994,0.0669872981077807,0.08688061284200255,0.21833997096818902
2016-09-30 15:00:00,0.8021373565928025,0.0,0.08,0.7074089577228966,0.14644660940672627,0.14644660940672616,0.07663790038585794,0.23398396174233166
2016-09-30 16:00:00,0.8027659908848035,0.0,0.08,0.7873587275010464,0.06698729810778081,0.24999999999999978,0.06698729810778059,0.2500000000000002
2016-09-30 17:00:00,0.7821782178217829,0.0,0.24,0.685782056648528,0.017037086855465844,0.3705904774487397,0.05794230324769528,0.26636568586346865
2016-09-30 18:00:00,0.7648907747917653,0.0,0.24,0.6176922003627738,0.0,0.4999999999999999,0.04951556604879048,0.28305813044122086
2016-09-30 19:00:00,0.7300015715857299,0.0,0.24,0.4855588112180829,0.01703708685546579,0.6294095225512601,0.041718872065012014,0.30005398784012927
2016-09-30 20:00:00,0.7103567499607102,0.0,0.36,0.3954234686758756,0.0669872981077807,0.75,0.03456312567789782,0.3173294878168026
2016-09-30 21:00:00,0.6999842841427004,0.0,0.36,0.5035579740477186,0.14644660940672616,0.8535533905932737,0.02805833484581627,0.3348604690224164
2016-09-30 22:00:00,0.6911834040546916,0.0,0.36,0.3249616296916423,0.24999999999999978,0.9330127018922192,0.02221359710692955,0.3526224127945481
2016-09-30 23:00:00,0.6792393525066798,0.0,0.2,0.22519882796149016,0.37059047744873963,0.9829629131445341,0.017037086855465955,0.37059047744873924
2016-10-01 00:00:00,0.6731101681596738,0.0,0.2,0.15096972233849587,0.5,1.0,0.01253604390908819,0.3887395330218427
2016-10-01 01:00:00,0.663366336633664,0.0,0.2,0.09250732524068649,0.6294095225512604,0.9829629131445341,0.008716763383355919,0.4070441964185425
2016-10-01 02:00:00,0.6616375923306621,0.0,0.56,0.07715920189758617,0.75,0.9330127018922194,0.005584586887435794,0.4254788669119124
2016-10-01 03:00:00,0.6474933207606474,0.0,0.56,0.04674201199944189,0.8535533905932737,0.8535533905932737,0.003143895053378698,0.44401776194834597
2016-10-01 04:00:00,0.6423070878516424,0.0,0.56,0.055671829217245714,0.9330127018922193,0.75,0.0013981014094099353,0.4626349532067881
2016-10-01 05:00:00,0.6404211849756405,0.0,0.24,0.11790149295381612,0.9829629131445341,0.6294095225512604,0.0003496476058007514,0.4813044028618368
2016-10-01 06:00:00,0.6374351720886375,0.0,0.24,0.21515278359146087,1.0,0.5,0.0,0.4999999999999999
2016-10-01 07:00:00,0.6360207449316365,0.0,0.24,0.33793777033626343,0.9829629131445341,0.3705904774487396,0.0003496476058007514,0.518695597138163
2016-10-01 08:00:00,0.6405783435486405,0.0,0.2,0.4672805916003907,0.9330127018922194,0.2500000000000001,0.0013981014094098798,0.5373650467932117
2016-10-01 09:00:00,0.6553512494106553,0.0,0.0,0.5085809962327333,0.8535533905932737,0.14644660940672627,0.003143895053378698,0.5559822380516538
2016-10-01 10:00:00,0.6665095080936669,0.0,0.0,0.5547648946560625,0.75,0.06698729810778065,0.0055845868874357385,0.5745211330880874
2016-10-01 11:00:00,0.6925978312116925,0.0,0.0,0.6026231338077298,0.6294095225512605,0.0170370868554659,0.008716763383355919,0.5929558035814574
2016-10-01 12:00:00,0.7527895646707534,0.0,0.12,0.6200641830612529,0.5000000000000001,0.0,0.01253604390908819,0.6112604669781572
2016-10-01 13:00:00,0.7922363664937927,0.0,0.12,0.6010883214734198,0.37059047744873985,0.01703708685546579,0.0170370868554659,0.6294095225512606
2016-10-01 14:00:00,0.8079522237938084,0.0,0.12,0.5826705734616994,0.24999999999999994,0.0669872981077807,0.022213597106929495,0.6473775872054517
2016-10-01 15:00:00,0.8191104824768192,0.0,0.0,0.5927166178317287,0.14644660940672627,0.14644660940672616,0.028058334845816213,0.6651395309775834
2016-10-01 16:00:00,0.8587144428728586,0.0,0.0,0.5575554625366261,0.06698729810778081,0.24999999999999978,0.034563125677897766,0.6826705121831973
2016-10-01 17:00:00,0.7994656608517996,0.0,0.0,0.5321612948234965,0.017037086855465844,0.3705904774487397,0.0417188720650119,0.6999460121598705
2016-10-01 18:00:00,0.77982083922678,0.0,0.0,0.5144411887819171,0.0,0.4999999999999999,0.04951556604879037,0.716941869558779
2016-10-01 19:00:00,0.7411598302687417,0.0,0.0,0.4633737965676015,0.01703708685546579,0.6294095225512601,0.05794230324769517,0.7336343141365311
2016-10-01 20:00:00,0.7105139085337111,0.0,0.0,0.3940281847355937,0.0669872981077807,0.75,0.06698729810778048,0.7499999999999997
2016-10-01 21:00:00,0.6973125884016974,0.0,0.0,0.373098925631366,0.14644660940672616,0.8535533905932737,0.07663790038585788,0.7660160382576682
2016-10-01 22:00:00,0.7034417727487033,0.0,0.0,0.40016743407283384,0.24999999999999978,0.9330127018922192,0.08688061284200244,0.7816600290318108
2016-10-01 23:00:00,0.6647807637906651,0.0,0.0,0.2863122645458351,0.37059047744873963,0.9829629131445341,0.0977011101166656,0.7969100927867505
2016-10-02 00:00:00,0.6665095080936669,0.0,0.32,0.2345472303613785,0.5,1.0,0.10908425876598504,0.8117449009293667
2016-10-02 01:00:00,0.6500078579286503,0.0,0.32,0.09250732524068649,0.6294095225512604,0.9829629131445341,0.12101413842727365,0.8261437056390607
2016-10-02 02:00:00,0.6421499292786425,0.0,0.32,0.07715920189758617,0.75,0.9330127018922194,0.13347406408508655,0.8400863688854594
2016-10-02 03:00:00,0.6342920006286346,0.0,0.08,0.04185851820845542,0.8535533905932737,0.8535533905932737,0.14644660940672616,0.8535533905932737
2016-10-02 04:00:00,0.6267483891246267,0.0,0.08,0.03725408120552533,0.9330127018922193,0.75,0.15991363111454043,0.8665259359149133
2016-10-02 05:00:00,0.6204620462046209,0.0,0.08,0.06097390819031673,0.9829629131445341,0.6294095225512604,0.17385629436093913,0.8789858615727262
2016-10-02 06:00:00,0.6154329718686159,0.0,0.0,0.11120413004046324,1.0,0.5,0.18825509907063315,0.8909157412340148
2016-10-02 07:00:00,0.611504007543612,0.0,0.0,0.16896888516813172,0.9829629131445341,0.3705904774487396,0.20308990721324932,0.9022988898833343
2016-10-02 08:00:00,0.6226622662266228,0.0,0.0,0.2644063066834101,0.9330127018922194,0.2500000000000001,0.21833997096818902,0.9131193871579975
2016-10-02 09:00:00,0.6399497092566404,0.0,0.0,0.3657039207478722,0.8535533905932737,0.14644660940672627,0.2339839617423316,0.9233620996141421
2016-10-02 10:00:00,0.6834826339776837,0.0,0.0,0.4854192828240547,0.75,0.06698729810778065,0.25000000000000017,0.9330127018922194
2016-10-02 11:00:00,0.7435172088637436,0.0,0.0,0.5258825170922282,0.6294095225512605,0.0170370868554659,0.26636568586346865,0.9420576967523047
2016-10-02 12:00:00,0.8035517837498036,0.0,0.0,0.537044788614483,0.5000000000000001,0.0,0.28305813044122086,0.9504844339512095
2016-10-02 13:00:00,0.833726229765834,0.0,0.0,0.5484861169247942,0.37059047744873985,0.01703708685546579,0.30005398784012927,0.958281127934988
2016-10-02 14:00:00,0.8374980355178379,0.0,0.0,0.5462536626203432,0.24999999999999994,0.0669872981077807,0.31732948781680254,0.9654368743221021
2016-10-02 15:00:00,0.8393839383938398,0.0,0.08,0.548346588530766,0.14644660940672627,0.14644660940672616,0.33486046902241634,0.9719416651541837
2016-10-02 16:00:00,0.8659437372308664,0.0,0.08,0.589088879586996,0.06698729810778081,0.24999999999999978,0.3526224127945481,0.9777864028930704
2016-10-02 17:00:00,0.8203677510608203,0.0,0.08,0.5977396400167434,0.017037086855465844,0.3705904774487397,0.3705904774487392,0.9829629131445341
2016-10-02 18:00:00,0.7925506836397926,0.0,0.0,0.5345332775219757,0.0,0.4999999999999999,0.38873953302184266,0.9874639560909118
2016-10-02 19:00:00,0.7355021216407358,0.0,0.0,0.5689967908469373,0.01703708685546579,0.6294095225512601,0.40704419641854245,0.9912832366166441
2016-10-02 20:00:00,0.7029702970297034,0.0,0.0,0.43365424863959817,0.0669872981077807,0.75,0.4254788669119124,0.9944154131125642
2016-10-02 21:00:00,0.6886688668866886,0.0,0.0,0.2898004743965397,0.14644660940672616,0.8535533905932737,0.44401776194834597,0.9968561049466214
2016-10-02 22:00:00,0.6756247053276758,0.0,0.0,0.18906097390819032,0.24999999999999978,0.9330127018922192,0.46263495320678805,0.99860189859059
2016-10-02 23:00:00,0.6639949709256641,0.0,0.0,0.11790149295381612,0.37059047744873963,0.9829629131445341,0.4813044028618368,0.9996503523941993
2016-10-03 00:00:00,0.6647807637906651,0.0,0.0,0.0612529649783731,0.5,1.0,0.5,1.0
2016-10-03 01:00:00,0.6595945308816601,0.0,0.0,0.04102134784428631,0.6294095225512604,0.9829629131445341,0.5186955971381628,0.9996503523941993
2016-10-03 02:00:00,0.6511079679396513,0.0,0.0,0.021068787498255897,0.75,0.9330127018922194,0.5373650467932121,0.99860189859059
2016-10-03 03:00:00,0.6509508093666513,0.0,0.0,0.031812473838426114,0.8535533905932737,0.8535533905932737,0.5559822380516539,0.9968561049466214
2016-10-03 04:00:00,0.6154329718686159,0.0,0.0,0.10311148318682853,0.9330127018922193,0.75,0.5745211330880872,0.9944154131125642
2016-10-03 05:00:00,0.6352349520666356,0.0,0.0,0.35523929119575837,0.9829629131445341,0.6294095225512604,0.5929558035814573,0.9912832366166442
2016-10-03 06:00:00,0.6390067578186395,0.0,0.0,0.7559648388447049,1.0,0.5,0.6112604669781572,0.9874639560909118
2016-10-03 07:00:00,0.6361779035046365,0.0,0.0,0.8306125296497837,0.9829629131445341,0.3705904774487396,0.6294095225512604,0.9829629131445341
2016-10-03 08:00:00,0.6501650165016503,0.0,0.0,0.6641551555741593,0.9330127018922194,0.2500000000000001,0.6473775872054521,0.9777864028930704
2016-10-03 09:00:00,0.666666666666667,0.0,0.0,0.6089019115389982,0.8535533905932737,0.14644660940672627,0.6651395309775836,0.9719416651541838
2016-10-03 10:00:00,0.718528995756719,0.0,0.0,0.5480675317427096,0.75,0.06698729810778065,0.6826705121831975,0.9654368743221021
2016-10-03 11:00:00,0.772748703441773,0.0,0.0,0.5809962327333612,0.6294095225512605,0.0170370868554659,0.6999460121598705,0.9582811279349881
2016-10-03 12:00:00,0.833726229765834,0.0,0.0,0.5934142598018697,0.5000000000000001,0.0,0.716941869558779,0.9504844339512095
2016-10-03 13:00:00,0.8573000157158576,0.0,0.0,0.583926329007953,0.37059047744873985,0.01703708685546579,0.7336343141365309,0.9420576967523049
2016-10-03 14:00:00,0.8503850385038507,0.0,0.0,0.6149016324822101,0.24999999999999994,0.0669872981077807,0.75,0.9330127018922193
2016-10-03 15:00:00,0.8448844884488448,0.0,0.0,0.7068508441467839,0.14644660940672627,0.14644660940672616,0.7660160382576683,0.9233620996141421
2016-10-03 16:00:00,0.8725443972968732,0.0,0.0,0.8925631365982978,0.06698729810778081,0.24999999999999978,0.781660029031811,0.9131193871579975
2016-10-03 17:00:00,0.82948294829483,0.0,0.0,0.8234965815543462,0.017037086855465844,0.3705904774487397,0.7969100927867507,0.9022988898833342
2016-10-03 18:00:00,0.8040232594688045,0.0,0.0,0.5849030277661503,0.0,0.4999999999999999,0.8117449009293667,0.890915741234015
2016-10-03 19:00:00,0.773377337733774,0.0,0.0,0.3951444118878192,0.01703708685546579,0.6294095225512601,0.8261437056390606,0.8789858615727265
2016-10-03 20:00:00,0.7557755775577564,0.0,0.0,0.285475094181666,0.0669872981077807,0.75,0.8400863688854597,0.8665259359149131
2016-10-03 21:00:00,0.7443030017287446,0.0,0.08,0.23566345751360399,0.14644660940672616,0.8535533905932737,0.8535533905932737,0.8535533905932737
2016-10-03 22:00:00,0.7344020116297347,0.0,0.08,0.18027068508441468,0.24999999999999978,0.9330127018922192,0.8665259359149131,0.8400863688854596
2016-10-03 23:00:00,0.7224579600817229,0.0,0.08,0.12376168550299986,0.37059047744873963,0.9829629131445341,0.8789858615727265,0.8261437056390606
2016-10-04 00:00:00,0.7094137985227092,0.0,0.12,0.08371703641691085,0.5,1.0,0.890915741234015,0.8117449009293668
2016-10-04 01:00:00,0.6999842841427004,0.0,0.12,0.0778568438677271,0.6294095225512604,0.9829629131445341,0.9022988898833342,0.7969100927867507
2016-10-04 02:00:00,0.6966839541096974,0.0,0.12,0.06195060694851402,0.75,0.9330127018922194,0.9131193871579975,0.7816600290318111
2016-10-04 03:00:00,0.6919691969196925,0.0,0.44,0.06236919213059858,0.8535533905932737,0.8535533905932737,0.9233620996141421,0.7660160382576683
2016-10-04 04:00:00,0.6932264655036935,0.0,0.44,0.12627319659550718,0.9330127018922193,0.75,0.9330127018922194,0.75
2016-10-04 05:00:00,0.6936979412226936,0.0,0.44,0.409376308078694,0.9829629131445341,0.6294095225512604,0.9420576967523049,0.733634314136531
2016-10-04 06:00:00,0.6979412226936984,0.0,0.64,0.8031254360262313,1.0,0.5,0.9504844339512095,0.716941869558779
2016-10-04 07:00:00,0.6946408926606945,0.0,0.64,0.8491698060555323,0.9829629131445341,0.3705904774487396,0.9582811279349881,0.6999460121598704
2016-10-04 08:00:00,0.6875687568756876,0.1446808510638298,0.64,0.7460583228687038,0.9330127018922194,0.2500000000000001,0.965436874322102,0.6826705121831976
2016-10-04 09:00:00,0.6889831840326895,0.10780141843971631,0.64,0.6772708246128086,0.8535533905932737,0.14644660940672627,0.9719416651541838,0.6651395309775836
2016-10-04 10:00:00,0.6990413327046994,0.0425531914893617,0.64,0.5547648946560625,0.75,0.06698729810778065,0.9777864028930703,0.6473775872054521
2016-10-04 11:00:00,0.7224579600817229,0.0,0.64,0.5705316031812474,0.6294095225512605,0.0170370868554659,0.9829629131445341,0.6294095225512605
2016-10-04 12:00:00,0.7617476033317623,0.0,0.64,0.6054137016882936,0.5000000000000001,0.0,0.9874639560909118,0.6112604669781572
2016-10-04 13:00:00,0.7887788778877889,0.0,0.64,0.6165759732105484,0.37059047744873985,0.01703708685546579,0.9912832366166441,0.5929558035814575
2016-10-04 14:00:00,0.8431557441458437,0.0,0.64,0.7035021626901075,0.24999999999999994,0.0669872981077807,0.9944154131125642,0.5745211330880872
2016-10-04 15:00:00,0.8362407669338369,0.0,0.48,0.7682433375191852,0.14644660940672627,0.14644660940672616,0.9968561049466214,0.5559822380516539
2016-10-04 16:00:00,0.8239823982398242,0.0,0.48,0.8461001813869122,0.06698729810778081,0.24999999999999978,0.99860189859059,0.5373650467932122
2016-10-04 17:00:00,0.8170674210278173,0.0,0.48,0.7863820287428491,0.017037086855465844,0.3705904774487397,0.9996503523941993,0.5186955971381628
2016-10-04 18:00:00,0.8057520037718064,0.0,0.92,0.5670433933305428,0.0,0.4999999999999999,1.0,0.5
2016-10-04 19:00:00,0.7832783278327838,0.0,0.92,0.3977954513743547,0.01703708685546579,0.6294095225512601,0.9996503523941993,0.48130440286183723
2016-10-04 20:00:00,0.7647336162187652,0.0723404255319149,0.92,0.31519464210966935,0.0669872981077807,0.75,0.99860189859059,0.4626349532067879
2016-10-04 21:00:00,0.7446173188747446,0.056737588652482275,1.0,0.2773824473280313,0.14644660940672616,0.8535533905932737,0.9968561049466214,0.4440177619483461
2016-10-04 22:00:00,0.72984441301273,0.16170212765957448,1.0,0.160876238314497,0.24999999999999978,0.9330127018922192,0.9944154131125642,0.42547886691191283
2016-10-04 23:00:00,0.726072607260726,0.16453900709219857,1.0,0.14301660387888934,0.37059047744873963,0.9829629131445341,0.9912832366166442,0.4070441964185427
2016-10-05 00:00:00,0.718371837183719,0.1446808510638298,0.88,0.05595088600530208,0.5,1.0,0.9874639560909118,0.38873953302184283
2016-10-05 01:00:00,0.7152286657237151,0.2879432624113475,0.88,0.02804520719966513,0.6294095225512604,0.9829629131445341,0.9829629131445342,0.3705904774487398
2016-10-05 02:00:00,0.6855256954266856,1.0,0.88,0.018138691223664013,0.75,0.9330127018922194,0.9777864028930703,0.35262241279454787
2016-10-05 03:00:00,0.6759390224736759,0.3872340425531915,0.92,0.0283242639877215,0.8535533905932737,0.8535533905932737,0.9719416651541839,0.3348604690224166
2016-10-05 04:00:00,0.6767248153386768,0.15744680851063833,0.92,0.10283242639877216,0.9330127018922193,0.75,0.9654368743221022,0.3173294878168027
2016-10-05 05:00:00,0.7497564042118497,0.0,0.92,0.35607646155992745,0.9829629131445341,0.6294095225512604,0.9582811279349881,0.3000539878401294
2016-10-05 06:00:00,0.6892346377494892,0.0,0.8,0.7498255895074647,1.0,0.5,0.9504844339512095,0.28305813044122097
2016-10-05 07:00:00,0.6892346377494892,0.0,0.8,0.82782196176922,0.9829629131445341,0.3705904774487396,0.9420576967523049,0.266365685863469
2016-10-05 08:00:00,0.6892346377494892,0.0,0.8,0.8087065717873587,0.9330127018922194,0.2500000000000001,0.9330127018922192,0.2499999999999999
2016-10-05 09:00:00,0.6801037246581807,0.0,0.0,0.6622017580577647,0.8535533905932737,0.14644660940672627,0.9233620996141421,0.23398396174233177
2016-10-05 10:00:00,0.6801037246581807,0.0,0.0,0.5832286870378122,0.75,0.06698729810778065,0.9131193871579975,0.21833997096818897
2016-10-05 11:00:00,0.6801037246581807,0.0,0.0,0.6077856843867727,0.6294095225512605,0.0170370868554659,0.9022988898833342,0.2030899072132491
2016-10-05 12:00:00,0.6988841741316993,0.0,0.0,0.6234128645179293,0.5000000000000001,0.0,0.890915741234015,0.18825509907063326
2016-10-05 13:00:00,0.6988841741316993,0.0,0.0,0.6089019115389982,0.37059047744873985,0.01703708685546579,0.8789858615727266,0.17385629436093958
2016-10-05 14:00:00,0.6988841741316993,0.0,0.0,0.6747593135203014,0.24999999999999994,0.0669872981077807,0.8665259359149131,0.1599136311145402
2016-10-05 15:00:00,0.7132484677039135,0.0,0.0,0.7314078414957443,0.14644660940672627,0.14644660940672616,0.8535533905932737,0.14644660940672627
2016-10-05 16:00:00,0.7132484677039135,0.0,0.0,0.8081484582112459,0.06698729810778081,0.24999999999999978,0.8400863688854598,0.13347406408508694
2016-10-05 17:00:00,0.7132484677039135,0.0,0.0,0.7777312683131017,0.017037086855465844,0.3705904774487397,0.8261437056390605,0.12101413842727343
2016-10-05 18:00:00,0.6756404211849755,0.0,0.0,0.5738802846379237,0.0,0.4999999999999999,0.8117449009293668,0.1090842587659851
2016-10-05 19:00:00,0.6756404211849755,0.0,0.0,0.43672387330821827,0.01703708685546579,0.6294095225512601,0.796910092786751,0.09770111011666593
2016-10-05 20:00:00,0.6756404211849755,0.0,0.0,0.34965815543463097,0.0669872981077807,0.75,0.7816600290318112,0.08688061284200266
2016-10-05 21:00:00,0.6377966368065383,0.0,0.0,0.32691502720803683,0.14644660940672616,0.8535533905932737,0.7660160382576684,0.07663790038585794
2016-10-05 22:00:00,0.6377966368065383,0.0,0.0,0.24738384261197152,0.24999999999999978,0.9330127018922192,0.7500000000000002,0.06698729810778076
2016-10-05 23:00:00,0.6377966368065383,0.0,0.0,0.2786382028742849,0.37059047744873963,0.9829629131445341,0.7336343141365311,0.05794230324769517
2016-10-06 00:00:00,0.6180260883231179,0.0,0.0,0.07478721919910702,0.5,1.0,0.7169418695587791,0.04951556604879048
2016-10-06 01:00:00,0.6180260883231179,0.0,0.0,0.044090972512906376,0.6294095225512604,0.9829629131445341,0.6999460121598706,0.041718872065012014
2016-10-06 02:00:00,0.6011158258683016,0.0,0.0,0.02246407143853774,0.75,0.9330127018922194,0.6826705121831974,0.03456312567789782
2016-10-06 03:00:00,0.6011158258683016,0.0,0.0,0.02944049113994698,0.8535533905932737,0.8535533905932737,0.6651395309775836,0.028058334845816213
2016-10-06 04:00:00,0.6011158258683016,0.0,0.0,0.10004185851820846,0.9330127018922193,0.75,0.6473775872054521,0.022213597106929606
2016-10-06 05:00:00,0.5767876787678772,0.0,0.0,0.36151806892702665,0.9829629131445341,0.6294095225512604,0.6294095225512603,0.017037086855465844
2016-10-06 06:00:00,0.5767876787678772,0.0,0.0,0.7750802288265661,1.0,0.5,0.6112604669781573,0.01253604390908819
2016-10-06 07:00:00,0.5767876787678772,0.0,0.0,0.845123482628715,0.9829629131445341,0.3705904774487396,0.5929558035814573,0.008716763383355863
2016-10-06 08:00:00,0.6382366808109381,0.0,0.36,0.778707967071299,0.9330127018922194,0.2500000000000001,0.5745211330880872,0.0055845868874357385
2016-10-06 09:00:00,0.6378909319503397,0.0,0.0,0.6361099483744942,0.8535533905932737,0.14644660940672627,0.555982238051654,0.003143895053378698
2016-10-06 10:00:00,0.6378909319503397,0.0,0.0,0.589926049951165,0.75,0.06698729810778065,0.5373650467932123,0.0013981014094099353
2016-10-06 11:00:00,0.6378909319503397,0.0,0.0,0.6024836054137016,0.6294095225512605,0.0170370868554659,0.5186955971381627,0.00034964760580069587
2016-10-06 12:00:00,0.6896275341819902,0.0,0.0,0.6097390819031673,0.5000000000000001,0.0,0.5000000000000001,0.0
2016-10-06 13:00:00,0.6896275341819902,0.0,0.0,0.6207618250313939,0.37059047744873985,0.01703708685546579,0.4813044028618374,0.00034964760580069587
2016-10-06 14:00:00,0.7033474776049037,0.0,0.56,0.6405748569833961,0.24999999999999994,0.0669872981077807,0.46263495320678777,0.0013981014094099353
2016-10-06 15:00:00,0.7033474776049037,0.0,0.56,0.6966652713827264,0.14644660940672627,0.14644660940672616,0.4440177619483459,0.0031438950533787535
2016-10-06 16:00:00,0.7033474776049037,0.0,0.56,0.8073112878470768,0.06698729810778081,0.24999999999999978,0.4254788669119128,0.0055845868874357385
2016-10-06 17:00:00,0.7033474776049037,0.0,0.56,0.7466164364448165,0.017037086855465844,0.3705904774487397,0.40704419641854284,0.008716763383355863
2016-10-06 18:00:00,0.6715228665723723,0.0,0.48,0.5787637784289102,0.0,0.4999999999999999,0.38873953302184283,0.01253604390908819
2016-10-06 19:00:00,0.6715228665723723,0.0,0.48,0.4160736709920469,0.01703708685546579,0.6294095225512601,0.37059047744873985,0.01703708685546579
2016-10-06 20:00:00,0.636586515794437,0.0,0.92,0.3751918515417888,0.0669872981077807,0.75,0.3526224127945478,0.02221359710692966
2016-10-06 21:00:00,0.636586515794437,0.0,0.92,0.351192967768941,0.14644660940672616,0.8535533905932737,0.3348604690224165,0.028058334845816213
2016-10-06 22:00:00,0.636586515794437,0.0,0.92,0.21710618110785543,0.24999999999999978,0.9330127018922192,0.3173294878168025,0.03456312567789788
2016-10-06 23:00:00,0.5600660066006601,0.0,0.92,0.1252964978373099,0.37059047744873963,0.9829629131445341,0.30005398784012965,0.04171887206501185
2016-10-07 00:00:00,0.5600660066006601,0.0,0.92,0.05636947118738664,0.5,1.0,0.28305813044122097,0.04951556604879043
2016-10-07 01:00:00,0.5600660066006601,0.0,0.92,0.030696246686200645,0.6294095225512604,0.9829629131445341,0.266365685863469,0.057942303247695115
2016-10-07 02:00:00,0.5418356121326424,0.0,0.92,0.021068787498255897,0.75,0.9330127018922194,0.25000000000000033,0.06698729810778048
2016-10-07 03:00:00,0.5418356121326424,0.0,0.92,0.03334728617273615,0.8535533905932737,0.8535533905932737,0.23398396174233177,0.07663790038585788
2016-10-07 04:00:00,0.5418356121326424,0.0,0.92,0.08762383144970001,0.9330127018922193,0.75,0.21833997096818897,0.08688061284200255
2016-10-07 05:00:00,0.5338676724815343,0.0,0.8,0.334589088879587,0.9829629131445341,0.6294095225512604,0.20308990721324932,0.09770111011666577
2016-10-07 06:00:00,0.5338676724815343,0.0,0.8,0.7555462536626203,1.0,0.5,0.18825509907063348,0.10908425876598493
2016-10-07 07:00:00,0.5338676724815343,0.0,0.8,0.8541928282405469,0.9829629131445341,0.3705904774487396,0.1738562943609394,0.12101413842727349
2016-10-07 08:00:00,0.5542668552569547,0.0,0.0,0.7247104785823915,0.9330127018922194,0.2500000000000001,0.1599136311145406,0.1334740640850866
2016-10-07 09:00:00,0.5685682853999686,0.0,0.0,0.6252267336402958,0.8535533905932737,0.14644660940672627,0.14644660940672627,0.14644660940672616
2016-10-07 10:00:00,0.5685682853999686,0.0,0.0,0.6015069066555043,0.75,0.06698729810778065,0.13347406408508666,0.1599136311145405
2016-10-07 11:00:00,0.5685682853999686,0.0,0.0,0.6154597460583229,0.6294095225512605,0.0170370868554659,0.12101413842727377,0.17385629436093913
2016-10-07 12:00:00,0.5936665095080943,0.0,0.12,0.6165759732105484,0.5000000000000001,0.0,0.10908425876598515,0.18825509907063315
2016-10-07 13:00:00,0.5936665095080943,0.0,0.12,0.6221571089716758,0.37059047744873985,0.01703708685546579,0.09770111011666571,0.20308990721324938
2016-10-07 14:00:00,0.5931793179317937,0.0,0.24,0.6709920468815403,0.24999999999999994,0.0669872981077807,0.08688061284200255,0.21833997096818902
2016-10-07 15:00:00,0.6871758604431876,0.0,0.4,0.7595228128924236,0.14644660940672627,0.14644660940672616,0.07663790038585794,0.23398396174233166
